,gene0,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99
cell262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
cell263,6,17,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,2,5,0,3,0,0,0,4,0,2,0,0,2,2,4,1,0,5,0,0,3,8,0,5,1,0,0,0,1,1,4,1,6,1,0,0,0,4,0,0,4,1,0,4,0,1,0,0,6,1,0,2,2,0,3,2,0,0,1,0
cell264,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,1,3,0,0,2,0,6,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0
cell266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell267,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell268,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell269,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cell270,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,5,3,3,0,2,0,0,0,0,0,4,0,1,4,3,0,0,3,0,0,3,0,3,0,0,0,2,4,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3
cell271,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell272,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,3,4,0,1,2,0,0,0,5,0,4,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0
cell273,0,15,0,0,0,0,0,0,0,0,2,0,0,1,3,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,1,1,3,4,3,4,0,0,3,0,0,0,0,3,1,0,0,0,3,0,9,4,4,4,0,5,0,4,0,0,1,0,1,2,0,1,5,2,2,2,0,2,0,0,2,0,0,2,3,2
cell274,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
cell275,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,3,0,0,5,2,2,2,0,0,0,0,0,0,0,3,0,2,4,0,0,0,2,0,5,6,5,0,0,1,0,2,0,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0
cell276,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell277,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cell278,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,3,3,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell279,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
cell280,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
cell281,2,15,0,0,0,0,0,1,0,0,0,1,0,4,3,1,0,0,2,0,0,3,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,3,1,5,9,3,0,1,0,4,0,3,2,6,0,3,9,0,0,0,3,3,4,5,3,8,0,3,0,7,1,2,4,0,0,0,0,0,4,0,3,0,2,1,0,0,2,0,0,2,0,0
cell282,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,2,1,0,0,0,2,0,0,3,1,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
cell283,4,14,0,0,0,0,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,4,2,0,1,5,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,2,0,4,0,3,0,0,0,1,0,0,0,2,4
cell284,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell285,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell287,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0
cell288,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell289,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,2,0,1,2,2,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0
cell290,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cell291,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell292,2,14,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,4,3,0,0,2,0,0,0,2,0,1,2,3,4,0,0,0,0,2,1,1,2,2,0,0,0,1,0,0,1,0,3,0,0,5,2,0,4,0,0,1,5,0,6,3,0,2,0,4,0,3,4,0,7,0,1,2,2,0,0,4,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,5,0
cell293,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell294,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cell295,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,2,1,4,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,1,0,0,3,0
cell296,0,19,0,0,0,0,1,0,0,4,0,0,2,1,0,0,4,0,0,2,1,0,0,0,5,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,2,0,0,3,2,1,3,0,0,0,0,4,5,0,5,6,3,0,0,1,1,4,11,4,0,0,1,0,8,0,0,6,0,0,0,0,0,1,0,2,3,1,2,0,0,0,0,0,0,3,0
cell297,2,9,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,2,0,4,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,5,2
cell298,3,38,3,0,7,2,2,1,3,3,1,0,7,1,4,5,4,0,0,1,3,0,5,5,1,2,0,0,2,1,7,2,1,1,3,2,3,0,2,5,0,5,5,3,0,1,2,1,0,0,2,0,3,13,5,13,0,3,0,0,12,7,0,2,20,2,5,0,5,10,6,9,2,1,0,10,4,14,0,3,11,2,0,3,0,4,8,5,4,1,1,3,1,0,0,4,1,0,14,0
cell299,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,2,0,0,0,0,4,4,0,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4
cell300,0,5,0,0,0,0,0,0,0,1,0,1,1,2,6,0,1,0,1,0,0,4,4,0,2,0,1,0,4,0,4,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,6,4,0,0,0,2,2,5,0,3,2,0,2,0,3,2,2,0,1,0,0,2,0,4,3,1,0,0,0,8,0,2,1,0,1,0,0,2,0,0,0,0,0,0,4,1
cell301,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
cell302,2,14,1,1,4,0,10,0,0,3,2,4,2,5,0,0,3,0,0,1,0,2,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,3,0,0,0,0,2,5,0,0,4,3,3,0,3,0,7,9,5,11,0,0,0,4,7,4,0,11,4,6,1,2,8,5,10,0,9,7,0,4,2,5,2,8,2,3,1,0,0,9,1,0,6,7,2,3,0,0,0,1,0,4,5,3
cell303,3,21,0,0,0,3,1,0,4,0,0,1,0,0,2,4,0,0,2,0,0,1,2,0,5,0,0,0,2,0,0,3,1,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,4,5,6,0,0,0,0,1,3,5,0,1,3,0,2,0,0,3,6,1,6,2,0,2,0,3,9,3,5,0,0,2,0,0,4,0,4,1,0,2,0,0,0,6,0,0,6,1
cell304,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,5,0,0,0,0,5,5,0,7,2,0,0,0,4,2,0,3,0,0,0,0,0,2,0,2,5,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
cell305,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cell306,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,5,0,0,1,0,0,6,0,3,1,0,3,0,2,0,2,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,3,0,2,1,0,2,0,0,0,0,0,0,3,0
cell307,1,5,0,0,0,0,0,6,0,1,0,0,0,3,1,0,3,0,0,0,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,4,6,4,3,3,0,0,2,0,3,4,0,2,5,0,8,0,4,2,4,4,1,1,0,6,0,4,4,0,0,5,6,5,0,8,7,0,6,2,0,0,0,0,0,0,0,1,8,2
cell308,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
cell309,0,10,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,4,3,2,4,0,0,3,0,4,5,0,6,5,0,2,0,3,3,5,0,0,1,0,2,0,4,0,3,0,0,2,2,0,5,3,1,2,3,0,0,0,0,0,0,1,0,0,2
cell310,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,2,2,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0
cell311,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,9,0,2,4,0,0,0,0,0,6,0,3,6,0,0,0,2,3,1,0,4,2,0,2,0,5,1,1,2,0,3,3,0,5,6,0,2,3,1,0,1,0,0,0,2,1,3,0
cell312,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell313,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,7,5,0,0,4,0,0,0,0,4,1,4,4,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
cell314,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell315,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
cell316,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,6,2,0,0,1,3,2,3,0,1,0,0,0,4,1,0,0,0,2,0,0,2,0,0,0,7,0,1,0,0,0,0,1,0,1,0
cell317,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,3,2,0,0,0,0,2,9,0,1,6,0,0,0,7,2,5,2,1,0,0,4,0,5,0,6,1,0,0,0,0,0,3,0,3,1,0,4,0,0,0,3,0,3,5,0
cell318,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cell319,0,10,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,6,0,1,0,0,3,2,0,4,0,1,1,0,1,4,0,4,4,0,2,0,6,0,3,4,0,1,0,0,0,4,0,0,3,0,1,0,0,1,0,0,6,4,0,1,0,0,0,0,0,0,5,3
cell320,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,3,0
cell321,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell322,4,13,3,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,6,6,6,3,0,3,1,0,5,7,0,5,5,0,2,0,0,1,10,2,2,5,0,7,0,7,4,1,2,0,0,2,0,1,4,0,0,2,0,0,0,0,0,0,0,0,5,0
cell323,0,12,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,6,2,2,0,0,0,0,1,6,3,0,4,2,0,3,0,0,0,3,6,1,3,0,2,0,7,0,1,0,0,0,0,0,0,6,0,4,1,0,3,0,0,0,0,0,0,5,0
cell324,0,7,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,1,1,0,2,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
cell325,0,12,0,0,0,6,1,3,0,1,2,5,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,9,1,4,0,0,2,0,3,7,2,0,3,12,0,0,0,5,1,3,3,2,3,0,2,0,7,3,1,3,0,5,3,0,3,2,0,1,4,0,5,0,0,2,0,6,0,4,5
cell326,0,7,0,0,0,3,0,2,1,0,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,0,0,4,2,0,0,1,0,0,0,2,0,0,0,2,17,0,2,8,0,0,0,0,3,4,0,3,5,1,1,0,0,6,2,3,5,9,3,2,0,9,4,4,2,0,4,4,0,0,6,0,5,2,2,0,0,0,0,1,0,0,2,4
cell327,2,8,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,1,0,1,0,3,0,0,0,4,0,0,0,2,0,0,0,0,3,2,5,2,1,0,0,3,4,3,0,1,5,0,0,0,4,1,3,8,3,3,0,1,0,7,0,3,0,0,1,7,0,1,1,0,8,1,0,0,0,0,0,0,0,0,7,2
